"Battid","Reduced Cell Formula","Type","Spacegroup","Average Voltage","Capacity Grav","Capacity Vol","Specific E Wh/kg","E Density Wh/l","Stability Charge","Stability Discharge",""
"mp-684482_Li","LiSn(PO3)3","intercalation","P 2ac 2ab","4.36","74","245","322","1069","0.12","0.04",""
"mp-25871_Li","Li1 –3Cu2P5O16","intercalation","P 2yc","4.37","96","284","419","1240","0.02","0.04",""
"mp-1177860_Li","Li1.5 –2SiNiO4","intercalation","P 2yc","4.56","81","262","371","1195","0.1","0.04",""
"mp-1101248_Li","Li0 –2V2OF6","intercalation","P 1","4.05","218","623","883","2521","0.09","0.04",""
"mp-765672_Li","Li0 –5V6O5F19","intercalation","P 1","4.31","172","483","739","2081","0.03","0.04",""
"mp-765772_Li","Li0 –1V3OF11","intercalation","P 1","4.57","70","198","318","902","0.05","0.04",""
"mp-1177029_Li","Li0 –5V6O5F19","intercalation","P 1","4.31","172","493","739","2122","0.03","0.04",""
"mp-25943_Li","Li1 –2CuP2O7","intercalation","-P 2ybc","4.6","107","330","490","1519","0.04","0.04",""
"mp-31604_Li","Li1 –2CoP2O7","intercalation","-P 2ybc","4.48","109","328","487","1471","0.07","0.04",""
"mp-767915_Li","Li1.5 –2SiNiO4","intercalation","P 1","4.5","81","264","366","1185","0.09","0.04",""
"mp-26823_Li","LiCu3(P2O7)2","intercalation","-P 2ybc","4.18","97","345","406","1444","0.01","0.04",""
"mp-757306_Li","LiCu(PO3)4","intercalation","C 2yc","4.39","68","179","299","784","0.01","0.04",""
"mp-31610_Li","Li0 –1Co3P3O11","intercalation","-P 2ybc","4.11","59","209","243","858","0.03","0.04",""
"mp-504264_Li","Li0 –1CuPO4","intercalation","-P 2ybc","4.1","162","616","665","2526","0","0.04",""
"mp-761664_Li","Li0 –2CoP2O7","intercalation","-P 2ybc","4.43","217","654","962","2895","0.07","0.04",""
"mp-18915_Li","Li0 –1CoPO4","intercalation","-P 2ac 2n","4.25","167","608","708","2585","0.05","0.04",""
"mp-767648_Li","Li1.5 –2SiNiO4","intercalation","P 2yc","4.43","81","259","360","1147","0.09","0.04",""
"mp-504340_Li","LiSb(PO3)4","intercalation","P 2yb","4.45","60","151","268","671","0.05","0.04",""
"mp-25896_Li","Li0 –1SbP2O7","intercalation","-P 2ybc","4.58","89","317","406","1454","0.13","0.04",""
"mp-540438_Li","LiMn(PO3)3","intercalation","-P 1","4.34","90","243","390","1057","0.06","0.04",""
"mp-540023_Li","LiMn9(P2O7)8","intercalation","-P 1","4.2","189","541","794","2271","0.06","0.04",""
"mp-1180529_Li","Li0.5 –1MnPO5","intercalation","P 1","4.59","78","266","355","1222","0.06","0.04",""
"mp-31931_Li","LiMn4(PO4)3","intercalation","R 3 2""c","4.1","52","163","215","668","0.06","0.04",""
"mp-1177902_Li","Li0 –2MnP2O7","intercalation","-P 1","4.34","221","629","958","2730","0.09","0.04",""
"mp-31953_Li","Li0 –2MnP2O7","intercalation","P 1","4.23","221","623","934","2634","0.06","0.04",""
"mp-540421_Li","Li0 –2MnP2O7","intercalation","-P 1","4.04","221","638","891","2575","0.03","0.04",""
"mp-761511_Li","LiVFe3(PO4)6","intercalation","R 3","4.21","194","570","816","2400","0.06","0.04",""
"mp-761797_Li","Li0 –6Mn15O32","intercalation","-C 2y","4.34","117","462","506","2003","0.1","0.04",""
"mp-763549_Li","LiMn(CO3)2","intercalation","P 1","4.06","213","508","865","2064","0.09","0.04",""
"mp-771187_Li","LiFe3Ni(PO4)6","intercalation","P 1","4.42","32","94","140","417","0.05","0.04",""
"mp-1177537_Li","Li4 –6Fe5NiO12","intercalation","-C 2y","4.04","94","393","379","1588","0.09","0.04",""
"mp-763239_Li","LiCrP2(O4F)2","intercalation","P 1","4.5","142","391","640","1759","0.08","0.04",""
"mp-766926_Li","Li1 –3VF6","intercalation","P 2yb","4.11","289","799","1187","3285","0.04","0.04",""
"mp-766937_Li","Li1 –2VF6","intercalation","C 2yc","4.36","150","392","653","1710","0.02","0.04",""
"mp-25456_Li","Li1 –2CuPO4CO3","intercalation","P 2yb","4.57","115","334","527","1528","0.07","0.04",""
"mp-753139_Li","Li5 –6CuF8","intercalation","-R 3 2""","4.21","104","312","439","1312","0","0.04",""
"mp-32507_Li","LiV(PO3)4","intercalation","P 2yb","4.26","72","171","305","727","0.01","0.04",""
"mp-540312_Li","LiV(PO4)2","intercalation","-P 2ybc","4.44","105","305","467","1354","0.09","0.04",""
"mp-757434_Li","Li0 –1Si6Bi9O26","intercalation","P 1","4.43","11","77","48","341","0.07","0.04",""
"mvc-11093_Li","Li0 –0.5MnO2","intercalation","R 3 2""","4.56","148","608","676","2772","0.2","0.04",""
"mp-585202_Li","Li0 –2Ni4P4O15","intercalation","-C 2yc","4.42","88","288","387","1273","0.06","0.04",""
"mp-1177720_Li","Li1.5 –2CoSiO4","intercalation","P 1","4.06","81","250","330","1014","0.1","0.04",""
"mp-1177082_Li","Li4 –5MnF8","intercalation","P 2y","4.57","111","302","507","1382","0.05","0.04",""
"mp-777332_Li","Li2 –3MnF6","intercalation","-P 3","4.31","141","405","608","1743","0.01","0.04",""
"mp-1176622_Li","Li1 –2MnF4","intercalation","I 4bw 2bw 1bw","4.14","185","596","766","2468","0.07","0.04",""
"mp-764317_Li","Li0 –1Mn2F5","intercalation","-C 2yc","4.34","127","434","549","1880","0.07","0.04",""
"mp-762283_Li","LiCo(CO3)2","intercalation","P 2yb","4.23","208","479","881","2024","0.09","0.04",""
"mp-1176888_Li","LiVCr3(PO4)6","intercalation","R 3","4.05","196","576","796","2333","0.04","0.04",""
"mp-25385_Li","Li0 –0.5CuO2","intercalation","F 4d 2 3 1d","4.52","135","623","611","2811","0.17","0.04",""
"mp-767040_Li","LiMnCu3(PO4)4","intercalation","P 2y","4.16","164","602","682","2500","0.04","0.04",""
"mp-761589_Li","Li0 –2NbCo3O8","intercalation","C 2yc","4.05","130","655","527","2648","0.09","0.04",""
"mp-26285_Li","LiBi2(PO4)3","intercalation","-P 2ybc","4.56","111","494","506","2253","0.08","0.04",""
"mp-25929_Li","LiBi2(PO4)3","intercalation","-R 3","4.49","111","467","499","2097","0.07","0.04",""
"mp-26301_Li","LiBi2(PO4)3","intercalation","-P 2ybc","4.44","74","313","329","1391","0.06","0.04",""
"mp-766714_Li","LiFe(Si2O5)3","intercalation","-C 2bc 2","4.55","110","286","502","1302","0.1","0.04",""
"mp-1176885_Li","Li0.5 –1.17FeSiO4","intercalation","P 1","4.22","115","332","483","1398","0.11","0.04",""
"mp-772473_Li","Li2 –3FeSiCO7","intercalation","-P 2yb","4.44","117","327","521","1454","0.09","0.04",""
"mp-768451_Li","LiCu2(SO4)3","intercalation","-R 3","4.08","184","544","753","2220","0","0.04",""
"mp-768512_Li","LiCu2(SO4)3","intercalation","-P 2ybc","4.19","184","561","773","2353","0.01","0.04",""
"mp-1045314_Mg","Mg0 –1CrF4","intercalation","P 1","4.23","352","1205","1489","5095","0.35","0.04",""
"mp-1041507_Mg","MgNi3(AsO4)4","intercalation","-P 2ybc","4.41","200","813","881","3584","0.28","0.04",""
"mp-761353_Li","Li0 –2P4WO13","intercalation","P 1","4.32","101","324","438","1401","0.05","0.05",""
"mp-673117_Li","Li0 –1Sn2P3O10","intercalation","-C 2yc","4.57","54","167","246","765","0.16","0.05",""
"mp-1176554_Li","Li0 –1V3OF11","intercalation","P 1","4.28","70","200","298","855","0.04","0.05",""
"mp-764287_Li","Li0 –1VOF3","intercalation","P 2ac 2ab","4.14","205","579","847","2397","0.02","0.05",""
"mp-764274_Li","Li0 –1VOF3","intercalation","P 4 2ab","4.08","205","604","835","2462","0.01","0.05",""
"mp-1172998_Li","LiFe2(PO4)3","intercalation","-P 2ybc","4.01","311","921","1246","3693","0.1","0.05",""
"mp-766712_Li","Li0 –2CrCo3O8","intercalation","C 2yc","4.12","145","681","596","2806","0.07","0.05",""
"mp-684493_Li","Li0 –1Sn2P3O10","intercalation","-P 2ybc","4.14","54","182","223","755","0.13","0.05",""
"mp-764020_Li","Li0 –5V6O5F19","intercalation","P 1","4.23","172","488","725","2063","0.02","0.05",""
"mp-1176787_Li","Li1 –2CoP2O7","intercalation","C 2yc","4.26","109","313","463","1333","0.06","0.05",""
"mp-1176811_Li","Li0.5 –1CoPO4","intercalation","P 1","4.2","83","262","350","1099","0.05","0.05",""
"mp-504350_Li","LiSb(PO3)4","intercalation","P 2yb","4.26","60","186","257","793","0.04","0.05",""
"mp-776676_Li","Li0 –4Co3P4O15","intercalation","P 2c 2n","4.4","189","603","830","2655","0.09","0.05",""
"mp-26513_Li","Li0 –1CuPO4","intercalation","R 3","4.58","162","525","742","2405","0.09","0.05",""
"mp-31560_Li","LiCo(PO3)4","intercalation","P 2yb","4.53","69","175","313","793","0.07","0.05",""
"mp-25449_Li","Li0 –1CuPO4","intercalation","-P 2ac 2n","4.02","162","616","651","2472","0","0.05",""
"mp-504263_Li","LiCo9(P2O7)8","intercalation","P 1","4.1","119","368","490","1509","0.05","0.05",""
"mp-765448_Li","Li0 –1CoPO4","intercalation","P 2yc","4.25","167","519","708","2207","0.07","0.05",""
"mp-770908_Li","Li0 –0.5CoO2","intercalation","R 3 2""","4.46","142","664","633","2960","0.11","0.05",""
"mp-31921_Li","Li0 –1Mn2P3O11","intercalation","C 2y","4.21","69","220","292","926","0.03","0.05",""
"mp-31938_Li","LiMn2(PO4)3","intercalation","-R 3","4.04","312","867","1260","3500","0.05","0.05",""
"mp-1176680_Li","Li0 –0.5MnPO4","intercalation","-P 2ybc","4.1","87","250","358","1025","0.08","0.05",""
"mp-767074_Li","Li0.5 –1MnPO4","intercalation","P 2yc","4.18","85","245","357","1024","0.08","0.05",""
"mp-766678_Li","LiCr(Si2O5)3","intercalation","C 2y","4.16","56","154","232","641","0.08","0.05",""
"mp-775500_Li","Li0.83 –0.92VCuO4","intercalation","P 2yb","4.01","12","50","49","200","0.05","0.05",""
"mp-1178092_Li","LiFe(CO3)4","intercalation","P 1","4.19","61","148","255","621","0.06","0.05",""
"mp-1177798_Li","Li0 –2VF5","intercalation","-P 2ac 2n","4.24","335","895","1422","3792","0","0.05",""
"mp-764952_Li","Li0 –1VF5","intercalation","P 2yb","4.53","175","422","794","1911","0","0.05",""
"mp-765218_Li","Li0 –1VF5","intercalation","-P 2ybc","4.57","175","498","800","2272","0.01","0.05",""
"mp-765894_Li","Li3 –5VF8","intercalation","C 2 2","4.42","226","600","996","2649","0.1","0.05",""
"mp-1048335_Li","Li0 –1VP2O7","intercalation","-P 2ybc","4.39","116","348","508","1527","0.14","0.05",""
"mp-1177002_Li","Li6 –8Fe7O15","intercalation","C 2y","4.1","78","324","320","1330","0.09","0.05",""
"mp-763604_Li","LiMn(CO3)4","intercalation","P 2yc","4.28","163","397","696","1698","0.09","0.05",""
"mp-770093_Li","LiFe(CuO3)2","intercalation","-C 2y","4.04","89","407","361","1641","0.1","0.05",""
"mp-764446_Li","LiV3(CoO6)2","intercalation","-P 2ybc","4.44","111","355","492","1577","0.1","0.05",""
"mp-767198_Li","LiCrNi3(PO4)4","intercalation","P 2y","4.14","169","612","699","2535","0.08","0.05",""
"mp-761533_Li","LiCr3Ni(PO4)6","intercalation","R 3","4.53","195","590","882","2673","0.08","0.05",""
"mp-763014_Li","Li1 –3MnF5","intercalation","P 2ac 2ab","4.42","314","817","1387","3608","0.02","0.05",""
"mp-556229_Li","Li1 –3MnF5","intercalation","-P 1","4.38","314","907","1374","3971","0.02","0.05",""
"mp-763793_Li","Li0 –2Mn3F8","intercalation","C 2yc","4.27","162","530","692","2264","0.08","0.05",""
"mp-764431_Li","Li0 –1Mn2F5","intercalation","-C 2yc","4.31","127","501","545","2159","0.07","0.05",""
"mp-763820_Li","Li0 –0.6MnF3","intercalation","P 2 2ab","4.08","139","397","566","1621","0.02","0.05",""
"mp-1178046_Li","LiCo(CO3)2","intercalation","-P 2ybc","4.25","278","729","1180","3097","0.12","0.05",""
"mp-763620_Li","Li0 –1Co2C2O7","intercalation","P 1","4.43","103","284","455","1260","0.1","0.05",""
"mp-1120722_Li","Li0 –0.33CuO","intercalation","-P 4 2 3","4.08","109","665","445","2711","0.34","0.05",""
"mp-767775_Li","LiMnCr3(PO4)6","intercalation","R 3","4.33","196","583","846","2520","0.05","0.05",""
"mp-759673_Li","Li0 –1BiP2O7","intercalation","-P 2ybc","4.54","69","283","312","1282","0.06","0.05",""
"mp-25940_Li","Li0 –1BiP2O7","intercalation","-C 2yc","4.53","69","297","311","1344","0.05","0.05",""
"mp-774029_Li","Li0 –9Mn7Cr12O48","intercalation","P 1","4.27","131","430","561","1838","0.07","0.05",""
"mp-1177710_Li","Li1 –2CoPO4F","intercalation","P 2yc","4.35","143","471","625","2049","0.08","0.05",""
"mp-1176694_Li","LiMnH8(SO6)2","intercalation","-C 2yc","4.05","161","324","652","1311","0.03","0.05",""
"mp-1042695_Mg","Mg0 –2Cr3O8","intercalation","P 6c 2c","4.04","322","1261","1303","5098","0.37","0.05",""
"mp-770859_Li","LiMn3Co3(CuO8)2","intercalation","C 2y","4.09","142","653","582","2670","0.07","0.06",""
"mp-25885_Li","Li0 –1CuPO4","intercalation","F 2 2d","4.44","162","602","719","2669","0.08","0.06",""
"mp-1176551_Li","Li0 –1V3OF11","intercalation","P 1","4.25","70","201","296","855","0.04","0.06",""
"mp-1101185_Li","Li0 –1V3OF11","intercalation","P 1","4.11","70","201","286","826","0.03","0.06",""
"mp-762308_Li","LiCo2(PO4)3","intercalation","-P 1","4.33","187","561","809","2428","0.09","0.06",""
"mp-31532_Li","Li0 –1CoPO4","intercalation","P 1","4.56","167","581","759","2650","0.13","0.06",""
"mp-585224_Li","LiCo5(P2O7)4","intercalation","-P 1","4.24","156","499","661","2117","0.06","0.06",""
"mp-1176796_Li","LiCo2(PO4)3","intercalation","-P 2ybc","4.22","245","750","1033","3162","0.08","0.06",""
"mp-504228_Li","LiNi2(PO4)3","intercalation","-P 1","4.56","245","752","1118","3427","0.13","0.06",""
"mp-771689_Li","Li3 –4FeCu3O8","intercalation","-R 3 2""","4.24","67","308","283","1307","0.11","0.06",""
"mp-540254_Li","LiV(PO4)2","intercalation","C 2y","4.12","105","323","433","1332","0.08","0.06",""
"mp-1172399_Li","Li0 –1Si2BiO6","intercalation","-C 2yc","4.05","73","339","295","1372","0.1","0.06",""
"mp-770489_Li","LiCr3Fe(PO4)6","intercalation","R 3","4.14","226","650","935","2688","0.06","0.06",""
"mp-763783_Li","Li3 –4MnF7","intercalation","R 3 2""","4.5","124","294","559","1322","0.06","0.06",""
"mp-764794_Li","Li1 –2Mn2F7","intercalation","P 1","4.59","104","358","479","1642","0.1","0.06",""
"mp-763784_Li","Li0 –0.5MnF3","intercalation","-C 2y","4.57","116","390","530","1782","0.09","0.06",""
"mp-774301_Li","LiCr3(NiO6)2","intercalation","-P 2ybc","4.1","165","532","677","2179","0.02","0.06",""
"mp-771092_Li","LiMn3Cr(PO4)6","intercalation","R 3","4.27","194","572","829","2442","0.06","0.06",""
"mp-1177025_Li","LiMn3Co(PO4)6","intercalation","R 3","4.45","193","582","856","2587","0.09","0.06",""
"mp-764630_Li","LiCr3(CuO6)2","intercalation","-P 2ybc","4.08","162","524","662","2138","0.05","0.06",""
"mp-779835_Li","LiCrB3(HO3)3","intercalation","-P 2n 2ab","4.1","112","234","461","960","0.05","0.06",""
"mp-1178389_Li","Li0 –4Fe2Co3Sb3O16","intercalation","P 1","4.34","114","576","496","2497","0.18","0.06",""
"mp-765400_Li","LiCr(CO3)3","intercalation","A 2 2a","4.18","106","273","443","1140","0.08","0.06",""
"mp-1043103_Mg","Mg0 –1FeNiP2O9","intercalation","-P 2yb","4.09","155","550","635","2249","0.17","0.06",""
"mp-1043215_Mg","Mg0 –1NiSnP2O9","intercalation","-P 1","4.03","131","501","530","2020","0.14","0.06",""
"mp-765700_Li","Li0 –5V6O5F19","intercalation","P 1","4.11","172","495","705","2036","0.03","0.07",""
"mp-761481_Li","Li1.5 –2FePO5","intercalation","-C 2bc 2","4.57","74","240","339","1094","0.1","0.07",""
"mp-1176563_Li","Li0 –1V3OF11","intercalation","P 1","4.05","70","198","282","804","0.04","0.07",""
"mp-767197_Li","Li0 –1VOF3","intercalation","P 4w","4.02","205","593","824","2386","0.02","0.07",""
"mp-1176884_Li","LiMn3Fe(PO4)6","intercalation","R 3","4.13","224","633","924","2617","0.07","0.07",""
"mp-772438_Li","Li0 –1CoPO4","intercalation","-P 2ybc","4.04","167","589","673","2378","0.06","0.07",""
"mp-1176819_Li","Li0 –9Cr12Fe7O48","intercalation","P 1","4.04","131","430","529","1741","0.08","0.07",""
"mp-767589_Li","Li1 –2VF5","intercalation","P 2c 2n","4.01","168","500","673","2007","0.08","0.07",""
"mp-764694_Li","Li0 –1VF5","intercalation","P 4ab 1ab","4.53","175","421","794","1905","0.03","0.07",""
"mp-764434_Li","Li1 –2VF6","intercalation","C 2y","4.34","150","314","651","1365","0.05","0.07",""
"mp-850874_Li","Li0 –9Cr19O48","intercalation","P 1","4.23","133","450","561","1904","0.1","0.07",""
"mp-764758_Li","Li4 –6MnF8","intercalation","-I 4 2","4.37","216","595","942","2597","0.1","0.07",""
"mp-763349_Li","Li1 –2MnF4","intercalation","P 2c 2n","4.08","185","596","755","2429","0.1","0.07",""
"mp-762748_Li","LiVNi3(PO4)6","intercalation","P 1","4.18","63","193","263","808","0.08","0.07",""
"mp-776330_Li","Li4 –6Cu2C4SO16","intercalation","F 2 2 1d","4.05","106","308","430","1247","0.09","0.07",""
"mp-1176608_Li","LiNbCo3(PO4)6","intercalation","P 1","4.11","152","463","625","1902","0.06","0.07",""
"mp-776839_Li","LiMn3Sn(PO4)6","intercalation","R 3","4.13","180","561","742","2316","0.06","0.07",""
"mvc-5774_Li","Li0 –2CrWO6","intercalation","P 1","4.25","155","882","659","3748","0.18","0.07",""
"mp-761636_Li","LiCr3Co(PO4)6","intercalation","R 3","4.28","225","667","964","2854","0.08","0.07",""
"mp-769958_Li","Li0 –2MnCSO7","intercalation","-P 2yb","4.28","238","600","1020","2566","0.09","0.07",""
"mp-772371_Li","Li1 –2CoCSO7","intercalation","P 2yb","4.09","117","319","478","1303","0.06","0.07",""
"mp-776680_Li","LiTiMn2Ni3(PO4)6","intercalation","R 3","4.14","115","384","477","1590","0.09","0.07",""
"mp-769153_Li","Li0 –2SbSO4F3","intercalation","P 2ac 2ab","4.3","186","610","799","2622","0.06","0.07",""
"mp-1044425_Mg","MgBa(FeO2)4","intercalation","-P 3 2","4.02","104","477","420","1918","0.23","0.07",""
"mp-1041980_Mg","Mg0 –0.5NiO2","intercalation","C 2y","4.16","261","1250","1085","5207","0.44","0.07",""
"mp-764252_Li","Li0 –1VOF3","intercalation","-P 2ybc","4.08","205","492","835","2004","0.04","0.08",""
"mp-764241_Li","Li0 –1VOF3","intercalation","P 2c 2ac","4","205","605","819","2420","0.03","0.08",""
"mp-771657_Li","Li0 –4Fe3Co5O16","intercalation","C 2y","4.09","144","676","587","2763","0.12","0.08",""
"mp-771554_Li","Li0 –2FeCo3O8","intercalation","R 3 2""","4.14","143","672","593","2784","0.12","0.08",""
"mp-697761_Li","Li0 –1MnPO4","intercalation","-P 2ybc","4.03","171","554","689","2233","0.13","0.08",""
"mp-764393_Li","LiV(SO4)3","intercalation","P 1","4.02","149","397","599","1596","0.01","0.08",""
"mp-771744_Li","Li2 –3FeBPO7","intercalation","-P 2yb","4.01","116","327","466","1311","0.08","0.08",""
"mp-762781_Li","Li0 –1VF5","intercalation","-P 2ybc","4.33","175","467","759","2023","0.01","0.08",""
"mp-765356_Li","Li1 –2VF6","intercalation","C 2y","4.28","150","354","641","1513","0.05","0.08",""
"mp-780521_Li","Li0 –9Cr19O48","intercalation","P 1","4.04","133","451","536","1822","0.08","0.08",""
"mp-762800_Li","Li2 –4VF7","intercalation","I 2 2","4.22","253","587","1068","2477","0.11","0.08",""
"mp-764438_Li","LiCrNi5(PO4)6","intercalation","R 3","4.25","114","400","483","1699","0.08","0.08",""
"mp-1178425_Li","Li0 –1CoF3","intercalation","C 2y","4.51","218","773","983","3486","0.02","0.08",""
"mp-765823_Li","Li0 –2Co3WO8","intercalation","P 6c 2c","4.14","107","611","441","2528","0.15","0.08",""
"mp-768599_Li","Li1 –2CuCSO7","intercalation","P 2yb","4.12","115","323","473","1331","0.06","0.08",""
"mp-767680_Li","LiMn3Fe3(CoO8)2","intercalation","C 2y","4.24","146","636","620","2698","0.13","0.08",""
"mp-771186_Li","LiMnNi(PO4)2","intercalation","R 3","4.11","114","384","470","1580","0.08","0.08",""
"mp-764646_Li","LiMn2CrNi3(PO4)6","intercalation","R 3","4.1","115","386","470","1583","0.08","0.08",""
"mp-764378_Li","LiCo3Sb(PO4)6","intercalation","R 3","4.26","147","470","627","2003","0.08","0.08",""
"mp-761451_Li","Li0 –2CrPO5","intercalation","-P 2ybc","4.04","303","955","1224","3857","0.09","0.09",""
"mp-765896_Li","Li0 –1V3F10","intercalation","P 2yc","4.31","77","237","331","1024","0.1","0.09",""
"mp-762785_Li","Li0 –1VF5","intercalation","-C 2bc 2","4.28","175","461","750","1973","0.01","0.09",""
"mp-768092_Li","Li0 –2VSO4F3","intercalation","-P 2n 2ab","4.3","246","634","1057","2724","0.05","0.09",""
"mp-765421_Li","LiVCo3(PO4)6","intercalation","R 3","4.09","220","651","900","2666","0.09","0.09",""
"mp-1177952_Li","Li2 –3FeBAsO7","intercalation","-P 2yb","4.02","98","309","393","1245","0.09","0.09",""
"mp-770943_Li","LiTiNi5(PO4)6","intercalation","R 3","4.08","114","396","466","1614","0.08","0.09",""
"mp-1042388_Mg","Mg0 –1BiSbO5","intercalation","-P 2ac 2ab","4.17","123","817","513","3402","0.4","0.1",""
"mp-1041911_Mg","Mg0 –0.5NiO2","intercalation","-I 2b 2","4.05","261","1251","1056","5071","0.45","0.1",""
"mvc-15798_Mg","Mg0 –1BiF5","intercalation","P 1","4.59","163","748","749","3431","0.01","0.1",""
"mp-1157674_Al","Al0 –0.67SiNiO4","intercalation","-I 4bd 2c 3","4.08","318","1372","1295","5594","0.52","0.11",""
"mp-1047865_Mg","Mg0 –1Ni3P3O13","intercalation","-P 2yb","4.1","107","382","438","1567","0.19","0.11",""
"mp-1117621_Mg","Mg0 –1FeF4","intercalation","P 1","4.33","343","1332","1486","5766","0.15","0.12",""
"mp-1221542_Li","Li0 –0.5MnO2","intercalation","-P 4 2","4.13","148","653","612","2698","0.42","0.29",""
"mp-697808_Li","Li0 –1Fe2P3O13","intercalation","-P 1","4.41","64","172","282","761","0.62","0.59",""
