"Battid","Reduced Cell Formula","Type","Spacegroup","Average Voltage","Capacity Grav","Capacity Vol","Specific E Wh/kg","E Density Wh/l","Stability Charge","Stability Discharge",""
"mp-777058_Li","Li0 –1V6O7F5","intercalation","C 2y","1.97","52","209","102","413","0.04","0.09",""
"mp-777089_Li","Li0 –1V6O7F5","intercalation","P 1","2.05","52","205","106","419","0.04","0.09",""
"mp-764201_Li","Li2 –3V3O3F5","intercalation","P 1","1.99","85","277","168","551","0.08","0.09",""
"mp-778615_Li","Li0 –1V6O7F5","intercalation","P 1","1.95","52","208","100","405","0.03","0.09",""
"mp-776884_Li","Li0 –1V6O7F5","intercalation","P 1","1.73","52","208","89","360","0.02","0.09",""
"mp-777527_Li","Li0 –1V6O7F5","intercalation","P 1","1.91","52","207","98","394","0.03","0.09",""
"mp-764400_Li","Li4 –8FeCo3O8","intercalation","P 1","1.76","258","860","454","1515","0.1","0.09",""
"mp-763627_Li","Li8.5 –10.5Co4O9","intercalation","P 1","1.72","118","364","204","626","0.09","0.09",""
"mp-776485_Li","Li0 –2NbV3O8","intercalation","C 2y","2.09","138","549","288","1145","0.03","0.09",""
"mp-763541_Li","Li0 –2KMn2O4","intercalation","-P 2yb","1.73","236","781","408","1350","0","0.09",""
"mp-766109_Li","Li2 –2.75V3CoO8","intercalation","P 1","2.06","56","229","115","470","0.05","0.09",""
"mp-765295_Li","Li0 –1V6F13","intercalation","-P 1","1.55","48","156","74","242","0.04","0.09",""
"mp-771523_Li","Li0.5 –1.25CrO2","intercalation","C 2yc","2.1","217","854","455","1791","0.03","0.09",""
"mp-761971_Li","Li1 –1.33LaNb4O12","intercalation","C 2y","2.07","13","58","26","120","0.09","0.09",""
"mp-758218_Li","Li0 –1TiP2O7","intercalation","-P 2ybc","1.47","117","330","172","485","0","0.09",""
"mp-761041_Li","Li0 –1TiP2O7","intercalation","-P 2ybc","1.58","117","336","185","532","0.01","0.09",""
"mp-752512_Li","Li6 –7CuO4","intercalation","A 2 2ac","1.62","152","421","247","684","0.06","0.09",""
"mp-754210_Li","Li5 –6FeS4","intercalation","P 2 2ab 1ab","1.4","119","240","166","337","0.06","0.09",""
"mp-763906_Li","Li1 –2.5VCrO4","intercalation","-I 2b 2","1.43","218","845","313","1211","0.01","0.09",""
"mp-565565_Li","Li0 –1K2VPO6","intercalation","-P 2ybc","1.88","102","262","192","495","0","0.09",""
"mp-763961_Li","Li0 –5TiV3O8","intercalation","C 2y","1.86","369","1322","687","2464","0.03","0.09",""
"mp-763679_Li","Li1 –3Ti2VO6","intercalation","-C 2y","1.4","203","794","285","1114","0.06","0.09",""
"mp-1177429_Li","Li1 –1.33FeSiO4","intercalation","-P 2ybc","1.82","57","148","103","269","0.06","0.09",""
"mp-556822_Li","Li0 –1Na2CuP2O7","intercalation","-P 2ybc","2.1","92","271","194","569","0.01","0.09",""
"mp-566264_Li","Li0 –1Na2CaVP2O9","intercalation","-P 2ac 2n","1.32","77","229","101","301","0","0.09",""
"mp-767526_Li","Li0 –1Na3CuPO4CO3","intercalation","-P 2yb","1.88","91","271","171","510","0.01","0.09",""
"mp-773049_Li","Li0 –0.33KNb2O5","intercalation","P 2yc","1.39","29","129","40","180","0.07","0.09",""
"mp-18687_Li","Li0 –1NbF5","intercalation","-C 2y","2.28","138","450","313","1025","0","0.09",""
"mp-1045494_Al","Al0 –0.5VO2","intercalation","-I 2b 2","1.41","417","1768","589","2496","0.1","0.09",""
"mp-1041577_Al","AlSn(WO4)2","intercalation","-P 2yc","1.56","125","975","195","1519","0.1","0.09",""
"mp-1143876_Al","Al0 –0.67VSiO4","intercalation","-I 4bd 2c 3","2.24","333","1314","746","2943","0.41","0.09",""
"mp-1041486_Al","AlTi(WO4)2","intercalation","-P 2yc","1.63","141","1019","229","1656","0.11","0.09",""
"mp-1041362_Zn","Zn0 –1NiO2","intercalation","-R 3 2""","1.73","343","2280","595","3953","0.09","0.09",""
"mvc-14257_Zn","Zn0 –2Mo3O8","intercalation","P 6c 2c","1.57","196","1088","308","1710","0.33","0.09",""
"mp-540000_Zn","Zn0 –0.5CoO2","intercalation","-I 2b 2","1.71","217","1185","371","2029","0.06","0.09",""
"mp-1043509_Zn","ZnCo(Si2O5)2","intercalation","P 4ab 2n 1ab","1.81","135","446","245","809","0.14","0.09",""
"mp-1040838_Zn","ZnHo(BiO3)2","intercalation","P 2ac 2","1.63","72","581","117","945","0.08","0.09",""
"mp-1043067_Zn","ZnCo4(CuO4)3","intercalation","-I 2 2 3","1.56","78","474","122","737","0.06","0.09",""
"mp-1043519_Mg","MgV(Si2O5)2","intercalation","P 4ab 2n 1ab","2.05","154","442","316","906","0.16","0.09",""
"mp-1046822_Mg","Mg0 –2Nb2MoO8","intercalation","-P 1","2.24","234","1138","523","2546","0.2","0.09",""
"mp-1043944_Mg","Mg0 –1LaFeMoO6","intercalation","P 2yc","1.93","130","741","251","1427","0.11","0.09",""
"mp-764218_Li","LiV(OF)2","intercalation","-P 2yc","2.29","189","611","432","1396","0.09","0.1",""
"mp-6412_Li","Li2 –3CuP2O7","intercalation","-C 2yc","1.9","104","277","197","526","0","0.1",""
"mp-764043_Li","Li2 –3Mn3NiO8","intercalation","P 6c 2c","2.01","72","318","144","638","0.05","0.1",""
"mp-769557_Li","Li1 –2MnNbO4","intercalation","-I 2b 2","1.33","119","534","158","712","0.08","0.1",""
"mp-764096_Li","Li4 –10V3Cr5O16","intercalation","P 1","1.56","218","869","341","1360","0.04","0.1",""
"mp-1177800_Li","Li2 –5VCr3O8","intercalation","-R 3 2""","1.52","218","842","332","1283","0.03","0.1",""
"mp-771915_Li","Li3 –4Mn3WO8","intercalation","-P 1","2.08","53","265","110","551","0.08","0.1",""
"mp-1177337_Li","LiNbFe5(PO4)6","intercalation","R 3","2.18","111","369","241","804","0.02","0.1",""
"mp-759534_Li","LiBi2(SO4)3","intercalation","-R 3 2""c","1.47","38","164","55","240","0.01","0.1",""
"mp-759933_Li","LiSn(BO3)2","intercalation","P 2yc","1.93","104","346","201","667","0.1","0.1",""
"mp-569374_Li","Li0 –1Na2VPO6","intercalation","-P 2ybc","2.11","116","318","244","669","0","0.1",""
"mp-1170_Li","Li0 –1SnS2","intercalation","-P 3 2""","1.56","141","555","221","867","0","0.1",""
"mp-1044968_Al","Al0 –0.5CrO2","intercalation","F 4d 2 3 1d","2.17","412","1802","894","3905","0.19","0.1",""
"mp-1045833_Zn","Zn0 –2Mn9O13","intercalation","-P 1","1.42","129","666","182","944","0.22","0.1",""
"mp-1040929_Zn","Zn0 –0.5CrO2","intercalation","C 2y","1.99","230","1154","456","2292","0.18","0.1",""
"mp-1040942_Zn","Zn0 –0.5CoO2","intercalation","P 1","1.73","217","1185","374","2046","0.08","0.1",""
"mp-1047153_Zn","Zn0 –1MoAsO5","intercalation","P 2ac 2ab","1.33","169","791","225","1048","0.16","0.1",""
"mvc-12789_Zn","Zn0 –1ScMo3O8","intercalation","P 6c 2c","1.66","102","535","169","888","0.27","0.1",""
"mp-1043129_Zn","ZnFe4(CuO4)3","intercalation","-I 2 2 3","1.57","80","438","126","688","0.07","0.1",""
"mp-1043132_Zn","ZnCu3(NiO3)4","intercalation","-I 2 2 3","1.96","79","469","154","918","0.11","0.1",""
"mp-1044028_Zn","Zn0 –1LaFeBiO6","intercalation","P 2yc","2.03","95","642","192","1301","0.15","0.1",""
"mp-1047032_Zn","Zn0 –1BiAsO5","intercalation","P 2ac 2ab","2.22","125","671","277","1488","0.24","0.1",""
"mp-1016154_Mg","Mg0 –1MnO2","intercalation","-P 2ac 2n","2.19","482","2084","1054","4558","0.02","0.1",""
"mvc-11960_Mg","Mg0 –1V2O5","intercalation","P 2 2ab 1ab","2.22","260","912","578","2027","0","0.1",""
"mp-1176744_Li","Li0.25 –0.63FeBO3","intercalation","P 1","2.06","84","275","174","567","0.07","0.11",""
"mp-777751_Li","Li3 –9Nb3P8O29","intercalation","-C 2yc","1.98","153","435","302","861","0.03","0.11",""
"mp-17242_Li","LiNb2(PO4)3","intercalation","-R 3 2""c","1.36","111","350","151","477","0","0.11",""
"mp-767469_Li","Li0 –1Ni9S10","intercalation","-P 1","1.43","31","166","45","237","0.09","0.11",""
"mp-775197_Li","LiMn3Nb(PO4)4","intercalation","P 2y","2.26","161","559","364","1263","0.06","0.11",""
"mp-1011710_Al","Al0 –0.5MnO2","intercalation","F 4d 2 3 1d","2.16","400","1746","865","3772","0.03","0.11",""
"mp-1042996_Zn","Zn0 –0.5Mn2O3","intercalation","-C 2c 2","1.42","141","734","199","1040","0.22","0.11",""
"mp-1046785_Zn","Zn0 –0.5Cu2O3","intercalation","-C 2c 2","1.97","129","833","254","1642","0.18","0.11",""
"mp-1045659_Zn","Zn0 –2Cu9O13","intercalation","-P 1","1.95","118","763","230","1488","0.17","0.11",""
"mp-1043995_Zn","Zn0 –1LaFeSbO6","intercalation","P 2yc","1.51","112","713","170","1079","0.18","0.11",""
"mp-1041120_Zn","Zn0 –1HoCr2O6","intercalation","P 1","2.01","125","834","250","1672","0.2","0.11",""
"mp-1043180_Mg","MgV4(CuO4)3","intercalation","-I 2 2 3","2.16","88","446","190","964","0.07","0.11",""
"mp-1044052_Mg","Mg0 –0.5MoPO5","intercalation","F 2 2d","2.2","122","497","269","1094","0.07","0.11",""
"mp-1043118_Mg","MgCu3(MoO3)4","intercalation","-P 1","1.34","68","396","91","531","0.02","0.11",""
"mp-1190609_Mg","Mg0 –0.5VO2","intercalation","-P 2ac 2n","1.91","282","1240","538","2368","0.08","0.11",""
"mp-772375_Li","LiFe5Sb(PO4)6","intercalation","R 3","2.21","107","373","237","825","0.02","0.12",""
"mp-753211_Li","Li0 –1FeCuS2","intercalation","P 3 2""","1.81","141","566","254","1023","0.16","0.12",""
"mp-654373_Li","Li0 –1RbVPO5","intercalation","P 2ac 2ab","1.41","105","325","149","459","0","0.12",""
"mp-1040999_Zn","Zn0 –0.5CuTeO4","intercalation","-P 2ybc","1.77","93","483","165","857","0.18","0.12",""
"mp-1041156_Zn","Zn0 –0.5CoO2","intercalation","P 1","1.72","217","1179","373","2027","0.1","0.12",""
"mp-1043966_Zn","Zn0 –1LaVFeO6","intercalation","P 2yc","1.58","132","752","208","1190","0.24","0.12",""
"mp-1047059_Zn","Zn0 –2CrIrO6","intercalation","-P 2ybc","1.8","228","1704","409","3059","0.15","0.12",""
"mp-1046654_Mg","Mg0 –0.5Sr2CrSO3","intercalation","P 1","2.24","84","359","188","805","0.21","0.12",""
"mp-753471_Li","Li1 –1.25CuBO3","intercalation","C 2yc","1.65","51","187","84","309","0.1","0.13",""
"mp-25400_Li","Li1 –2TiPO4CO3","intercalation","P 2yb","1.46","124","317","181","463","0.02","0.13",""
"mp-1041585_Al","AlRe(WO4)2","intercalation","-P 2yc","1.7","113","987","193","1682","0.19","0.13",""
"mp-1043543_Zn","Zn0 –1Si4NiO10","intercalation","-P 2yc","2.23","135","451","302","1007","0.19","0.13",""
"mp-1044765_Zn","Zn0 –1PrMn2O6","intercalation","P 2ac 2","2.08","130","799","270","1660","0.21","0.13",""
"mp-1041394_Mg","Mg0 –1La2WO6","intercalation","-R 3","1.34","92","677","123","905","0.14","0.13",""
"mp-1045898_Mg","Mg0 –2V9O13","intercalation","-C 2y","1.48","150","695","221","1025","0.22","0.13",""
"mp-1042943_Mg","Mg0 –0.5V2O3","intercalation","-C 2c 2","1.54","165","763","255","1175","0.23","0.13",""
"mvc-11573_Mg","Mg0 –0.5VO2","intercalation","-P 2yb","2","282","1125","563","2248","0.14","0.13",""
"mp-1044829_Mg","Mg0 –1Sn2P2O9","intercalation","-P 2ac 2n","1.61","115","423","184","680","0.06","0.13",""
"mp-754767_Li","LiFe3(SnS4)2","intercalation","I 2 2","2.03","40","171","81","347","0.17","0.14",""
"mvc-12658_Zn","Zn0 –0.5NiO2","intercalation","-P 2ac 2n","1.94","217","1371","421","2655","0.18","0.14",""
"mp-1045720_Zn","Zn0 –1CrO3","intercalation","P 1","1.85","324","1779","599","3287","0.19","0.14",""
"mp-1047660_Zn","Zn0 –0.5MnO2","intercalation","-P 2c 2b","1.61","224","1234","362","1993","0.2","0.14",""
"mp-1046527_Zn","ZnCr5(TeO6)3","intercalation","C 2y","1.33","180","995","239","1319","0.13","0.14",""
"mp-1043741_Zn","Zn0 –1NiBiP2O9","intercalation","-P 1","2","99","479","199","956","0.16","0.14",""
"mp-1045598_Mg","MgTi(PO3)4","intercalation","-C 2yc","1.53","138","392","211","600","0.04","0.14",""
"mp-1044021_Zn","Zn0 –1LaCrFeO6","intercalation","P 2yc","1.97","131","787","259","1549","0.24","0.14",""
"mvc-12846_Mg","Mg0 –0.25VO2","intercalation","-C 2y","2.09","151","587","315","1228","0.14","0.14",""
"mp-1048872_Zn","Zn0 –0.5CrO2","intercalation","R 3 2""","1.85","230","1150","424","2121","0.19","0.15",""
"mp-1044122_Mg","Mg0 –0.5PWO5","intercalation","F 2 2d","1.32","87","490","116","649","0.06","0.15",""
"mp-1042619_Mg","MgCu3(SnO3)4","intercalation","-I 2 2 3","1.89","61","388","115","733","0.05","0.15",""
"mp-773222_Li","Li3 –5Cr2Fe5O12","intercalation","C 2y","1.97","88","405","173","797","0.15","0.16",""
"mp-763916_Li","Li2 –5Cr3FeO8","intercalation","-R 3 2""","2.02","215","862","433","1737","0.06","0.16",""
"mp-1041824_Al","AlV(WO4)2","intercalation","-P 1","1.54","140","985","216","1515","0.14","0.16",""
"mp-1044215_Zn","Zn0 –0.25CrO2","intercalation","-P 1","1.82","134","588","243","1068","0.19","0.16",""
"mp-1041967_Zn","Zn0 –0.5CoO2","intercalation","-I 2b 2","1.99","217","1190","431","2368","0.24","0.16",""
"mp-1044783_Zn","Zn0 –1Bi2P2O9","intercalation","-P 2ac 2n","1.69","78","424","132","718","0.15","0.16",""
"mp-1041687_Mg","Mg0 –0.5MoO2","intercalation","-C 2c 2","1.86","191","1066","355","1978","0.27","0.16",""
"mp-1048765_Mg","Mg0.5 –1SbO3","intercalation","P 2ac 2","1.72","138","727","237","1249","0.14","0.16",""
"mp-1046764_Mg","Mg0 –2Nb2WO8","intercalation","-P 1","1.8","196","1149","354","2073","0.22","0.16",""
"mvc-4401_Mg","MgGe3(WO6)2","intercalation","-I 4bd 2c 3","1.66","189","1122","315","1866","0.1","0.16",""
"mp-1040470_Li","Li0 –1FeS2","intercalation","F 4d 2 3 1d","1.83","211","770","387","1410","0.25","0.17",""
"mp-1142770_Al","Al0 –0.67SiSnO4","intercalation","-I 4bd 2c 3","1.84","234","1143","430","2099","0.36","0.17",""
"mp-1043057_Zn","Zn0 –0.5Co2O3","intercalation","-C 2c 2","1.89","135","820","255","1550","0.28","0.17",""
"mp-1143551_Mg","MgSi3(WO6)2","intercalation","-I 4bd 2c 3","1.62","224","1207","364","1956","0.14","0.17",""
"mp-1002569_Mg","Mg0 –1MnO2","intercalation","-P 2 2n","2.07","482","2059","995","4253","0.03","0.17",""
"mvc-1739_Mg","Mg0 –1Ba2CuSn2F14","intercalation","P 1","1.82","62","294","112","534","0.05","0.17",""
"mp-1047152_Mg","Mg0 –2IrWO6","intercalation","-P 2ybc","2.26","206","1642","465","3709","0.03","0.17",""
"mp-1045006_Mg","Mg0 –1Ba2Ti2CuF14","intercalation","P 1","1.77","74","313","131","555","0.05","0.17",""
"mp-1097867_Li","Li0 –1.5MnO2","intercalation","F 4d 2 3 1d","2.19","413","1570","906","3445","0.03","0.18",""
"mp-1048359_Al","Al0 –1BaFe4O7","intercalation","P 6c 2c","1.81","161","819","291","1483","0.24","0.18",""
"mp-1047121_Zn","Zn0 –0.5CrO2","intercalation","-P 2ac 2n","1.34","230","1269","309","1705","0.07","0.18",""
"mp-1047643_Zn","Zn0 –0.5CrO2","intercalation","-C 2c 2","1.72","230","1261","395","2170","0.19","0.18",""
"mp-1045890_Zn","Zn0 –2Co9O13","intercalation","-P 1","1.72","123","739","212","1270","0.27","0.18",""
"mp-1046082_Zn","Zn0 –1Co5O7","intercalation","-C 2c 2","1.57","114","727","179","1144","0.27","0.18",""
"mp-1043550_Mg","Mg0 –1Si4WO10","intercalation","P 4ab 2n 1ab","1.77","112","427","197","755","0.2","0.18",""
"mp-1042710_Mg","Mg0 –0.5Cr2O3","intercalation","-C 2c 2","1.78","163","769","291","1368","0.29","0.18",""
"mp-1041271_Mg","Mg0 –1BaV4O8","intercalation","-P 3 2","2.14","109","462","233","991","0.31","0.18",""
"mp-1041860_Al","AlTe(WO4)2","intercalation","-P 2yc","1.33","124","942","164","1253","0.09","0.19",""
"mp-1046891_Zn","Zn0 –0.5BiO2","intercalation","-C 2yc","1.39","98","791","137","1103","0.19","0.19",""
"mp-1041961_Zn","Zn0 –0.5CrO2","intercalation","C 2y","1.67","230","1144","382","1904","0.18","0.19",""
"mp-1046501_Zn","Zn0 –2Ba2Tl2Co3O10","intercalation","P 1","1.45","93","648","135","941","0.31","0.19",""
"mp-1046632_Mg","Mg0 –0.5Sr2CoSO3","intercalation","P 2yb","2.3","82","362","189","832","0.29","0.19",""
"mp-1047618_Mg","Mg0 –0.5VO2","intercalation","-C 2c 2","1.84","282","1260","520","2323","0.15","0.19",""
"mp-1045826_Mg","Mg0 –2Cr9O13","intercalation","-C 2y","1.77","148","694","262","1229","0.28","0.19",""
"mp-1046203_Mg","Mg0 –2Ta2WO8","intercalation","-P 1","1.95","148","1150","289","2240","0.28","0.19",""
"mp-771199_Li","Li0 –2V3FeO8","intercalation","C 2y","1.67","153","594","255","989","0.04","0.2",""
"mvc-5089_Zn","Zn0 –0.5CrO2","intercalation","C 2y","1.6","230","1150","367","1837","0.18","0.2",""
"mp-1003641_Mg","Mg0.5 –1MnO2","intercalation","-P 2yc","1.7","241","858","409","1456","0.16","0.2",""
"mp-1042581_Mg","Mg0.25 –0.5MoO2","intercalation","P 1","1.32","96","472","127","625","0.17","0.2",""
"mvc-11309_Mg","Mg0 –1Cr2S5","intercalation","P 2y","1.46","186","530","271","774","0.15","0.2",""
"mp-1043067_Al","AlCo4(CuO4)3","intercalation","-I 2 2 3","1.75","125","740","219","1298","0.06","0.21",""
"mp-1046957_Mg","MgBa(SnO2)4","intercalation","-P 3 2","2.29","70","413","161","946","0.34","0.21",""
"mp-775777_Li","Li1 –2FeF4","intercalation","-C 2c 2","2.18","184","573","401","1249","0.06","0.22",""
"mp-1222399_Li","Li0 –1NbO2F","intercalation","-C 2yc","1.7","178","764","301","1295","0.11","0.22",""
"mp-1043136_Al","AlCr4(CuO4)3","intercalation","-R 3","1.34","130","678","175","912","0.03","0.22",""
"mp-1043320_Al","AlCu3(NiO3)4","intercalation","-I 2 2 3","2.11","125","722","263","1520","0.11","0.22",""
"mp-1042295_Zn","Zn0 –0.5CoO2","intercalation","-C 2c 2","1.74","217","1294","377","2247","0.22","0.22",""
"mp-1042810_Mg","Mg0 –2W3O8","intercalation","P 6c 2c","2.05","147","1095","302","2248","0.37","0.22",""
"mp-1046607_Mg","Mg0 –1Y2Mn2S2O5","intercalation","-I 4 2","2.28","118","502","268","1145","0.33","0.22",""
"mvc-6176_Mg","Mg0 –0.5MoO2","intercalation","P 1","1.78","191","991","340","1762","0.31","0.22",""
"mp-1041997_Mg","Mg0 –0.5MoO2","intercalation","P 2yb","1.48","191","960","284","1425","0.22","0.22",""
"mp-1041889_Mg","Mg0 –0.5MoO2","intercalation","-I 2b 2","1.72","191","1005","329","1726","0.29","0.22",""
"mp-1044208_Mg","Mg0 –0.25MoO2","intercalation","-C 2y","1.58","100","502","158","791","0.23","0.22",""
"mp-1044480_Mg","MgPr(SnO3)2","intercalation","P 2ac 2","2.25","108","667","242","1504","0.23","0.22",""
"mp-1046956_Zn","ZnBa(BiO2)4","intercalation","-P 3 2","1.44","46","351","66","506","0.29","0.23",""
"mp-1041312_Zn","Zn0 –1BaMn4O8","intercalation","-P 3 2","1.68","97","470","163","789","0.34","0.23",""
"mp-1044930_Mg","Mg0 –0.5SnO2","intercalation","C 2y","1.66","165","881","273","1463","0.3","0.23",""
"mp-1044987_Zn","Zn0.25 –0.5NiO2","intercalation","C 2y","1.46","109","610","158","888","0.19","0.24",""
"mp-1046192_Mg","MgSn5(TeO6)3","intercalation","-C 2yc","1.92","157","815","302","1564","0.15","0.25",""
"mp-1043303_Al","AlFe4(CuO4)3","intercalation","-I 2 2 3","1.57","127","654","200","1028","0.07","0.26",""
"mp-1041909_Zn","Zn0 –0.5CrO2","intercalation","-I 2b 2","1.34","230","1146","308","1537","0.16","0.26",""
"mp-1044619_Mg","Mg0 –0.5SnO2","intercalation","P 1","1.39","165","881","229","1224","0.26","0.27",""
"mp-1044416_Mg","MgPr(SbO3)2","intercalation","P 2ac 2","1.39","106","622","148","866","0.18","0.27",""
"mp-1048103_Al","Al0 –1Ba2Mn3O8","intercalation","-P 2 2","2.08","135","751","281","1563","0.28","0.28",""
"mp-1048153_Al","Al0 –1Ba2Fe3O8","intercalation","-P 4 2","2.22","135","740","299","1642","0.17","0.28",""
"mvc-15486_Mg","Mg0 –2W3O8","intercalation","-C 2y","1.7","147","1176","250","1997","0.31","0.28",""
"mp-1046915_Mg","Mg0 –0.5WO2","intercalation","I 4bw 2bw 1bw","1.35","118","959","159","1296","0.26","0.28",""
"mp-1041642_Mg","Mg0 –0.5SbO2","intercalation","-C 2yc","1.93","162","763","312","1472","0.27","0.28",""
"mp-1078503_Li","Li0 –1TiNCl","intercalation","P 2 2ab 1ab","1.33","257","790","343","1053","0","0.29",""
"mvc-11657_Zn","Zn0 –0.25FeO2","intercalation","-R 3 2""","1.47","129","595","189","873","0.24","0.29",""
"mp-1040783_Mg","MgHo(SbO3)2","intercalation","P 2ac 2","1.32","101","655","133","862","0.18","0.29",""
"mp-1046608_Mg","Mg0 –1Sr3Co2S2O5","intercalation","-I 4 2","1.92","98","424","187","812","0.38","0.31",""
"mp-1046897_Mg","MgBa(SbO2)4","intercalation","-P 3 2","1.5","69","380","104","572","0.29","0.31",""
"mp-1110577_Li","Li1 –3SbF6","intercalation","-R 3","1.83","209","616","383","1128","0","0.32",""
"mp-1041093_Mg","Mg0 –0.5WO2","intercalation","P 1","1.4","118","961","164","1344","0.32","0.32",""
"mvc-14626_Mg","Mg0 –0.5CoN","intercalation","P 1","1.68","315","1472","528","2468","0.91","0.34",""
"mp-1048319_Al","Al0 –1Ba2Mn3O7","intercalation","P 1","1.4","139","745","194","1042","0.28","0.35",""
"mp-1041282_Mg","Mg0 –0.5WO2","intercalation","P 1","1.35","118","966","158","1301","0.34","0.35",""
"mvc-11541_Zn","Zn0 –0.5FeO2","intercalation","-P 2yb","1.67","222","1167","372","1950","0.35","0.37",""
"mp-1048124_Al","Al0 –1Ba2Cr3O8","intercalation","-P 4 2","1.83","137","755","251","1378","0.34","0.38",""
"mp-1048330_Al","Al0 –1Ba2Cr3O7","intercalation","P 1","1.5","141","760","212","1142","0.45","0.38",""
"mvc-637_Al","AlRe(WO4)2","intercalation","-P 1","1.43","113","935","163","1340","0.4","0.38",""
"mp-1048433_Al","Al0 –1Ba2TlNi2O7","intercalation","P 4 2","2.26","109","751","247","1695","0.33","0.39",""
"mp-1047616_Mg","Mg0 –0.5WO2","intercalation","-C 2c 2","1.35","118","1045","159","1413","0.4","0.4",""
"mp-1041288_Mg","Mg0 –1BaCr4O8","intercalation","-P 3 2","2.26","108","479","244","1085","0.41","0.41",""
"mp-1046342_Al","Al0 –1Ba2TlFe2O7","intercalation","P 2 2","1.49","110","691","164","1027","0.27","0.45",""
"mvc-13651_Mg","Mg0 –0.5FeN","intercalation","C 2y","1.46","327","1435","478","2097","1.05","0.48",""
"mp-1040834_Mg","Mg0 –0.5WO2","intercalation","R 3 2""","1.58","118","1035","186","1635","0.59","0.49",""
"mp-1044540_Mg","MgBa(MoO2)4","intercalation","-P 3 2","1.81","80","430","144","779","0.56","0.49",""
"mp-1043624_Mg","Mg0 –0.25SbO2","intercalation","-R 3 2""","1.31","84","435","110","569","0.39","0.49",""
"mvc-13841_Zn","Zn0 –0.5CuN","intercalation","P 2y","1.4","243","1321","341","1855","1.32","0.53",""
"mvc-11457_Al","Al0 –1WO3","intercalation","-P 6c 2c","1.87","311","2224","580","4156","1.22","0.74",""
"mvc-11096_Al","Al0 –1MoO3","intercalation","-P 6c 2c","1.78","470","2335","840","4167","0.96","0.77",""
"mp-1043583_Mg","Mg0 –0.5W2O3","intercalation","-C 2c 2","1.33","63","610","83","809","0.89","0.85",""
