"Battid","Reduced Cell Formula","Type","Spacegroup","Average Voltage","Capacity Grav","Capacity Vol","Specific E Wh/kg","E Density Wh/l","Stability Charge","Stability Discharge",""
"mp-767049_Li","Li0.5 –1VSiO4","intercalation","P 1","3.38","89","314","302","1061","0.08","0.02",""
"mp-777508_Li","Li0.5 –0.88MnBO3","intercalation","P 1","3.38","84","265","284","897","0.07","0.02",""
"mp-774249_Li","Li1 –3MnCr2O6","intercalation","P 1","3.38","194","791","657","2675","0.09","0.02",""
"mp-1177909_Li","LiMnV(PO4)3","intercalation","-P 1","3.38","128","363","432","1226","0.01","0.03",""
"mp-1177630_Li","Li0.5 –0.75MnBO3","intercalation","C 2yc","3.38","56","177","191","600","0.06","0.03",""
"mp-775006_Li","Li0 –3Mn2CrO6","intercalation","-C 2y","3.38","289","1178","976","3983","0.07","0.03",""
"mp-767251_Li","Li1 –2VSiO5","intercalation","P 2c 2","3.38","155","468","524","1582","0.09","0.04",""
"mp-775182_Li","Li0.5 –0.75MnBO3","intercalation","P 1","3.38","56","178","191","603","0.07","0.04",""
"mp-764331_Li","LiVSi4(HO6)2","intercalation","-P 1","3.38","142","351","479","1185","0.1","0.04",""
"mp-1101511_Li","LiMn4(PO4)3","intercalation","I 4 2bw","3.38","52","195","177","658","0.03","0.05",""
"mp-765658_Li","Li0 –1V2OF5","intercalation","P 1","3.38","122","430","413","1454","0.05","0.06",""
"mp-778922_Li","LiV2(OF)3","intercalation","P 1","3.38","125","427","423","1443","0.02","0.09",""
"mvc-4609_Mg","Mg0 –0.5CuO2","intercalation","F 4d 2 3 1d","3.38","249","1201","840","4057","0.17","0.09",""
"mp-1177346_Li","Li0 –4Mn5CuO12","intercalation","-C 2y","3.38","192","760","650","2571","0.05","0.1",""
"mp-1177310_Li","LiNi3Sb(PO4)4","intercalation","P 2y","3.38","152","577","513","1948","0.09","0.1",""
"mp-561847_Zn","ZnNi(PO3)4","intercalation","-C 2yc","3.37","122","407","411","1372","0.1","0",""
"mp-763044_Li","Li1 –2NiSnO4","intercalation","-I 2b 2","3.37","105","551","353","1855","0.01","0.01",""
"mp-762418_Li","Li0.67 –1MnO2","intercalation","P 1","3.37","95","396","320","1332","0.08","0.02",""
"mp-1097043_Li","Li0 –1FeF3","intercalation","-R 3 2""c","3.37","224","787","755","2653","0","0.02",""
"mp-780135_Li","Li0.33 –0.83MnBO3","intercalation","-P 1","3.37","112","351","378","1184","0.08","0.02",""
"mp-1046089_Mg","Mg0 –2Ta2CrO8","intercalation","P 1","3.37","182","1160","612","3908","0.29","0.03",""
"mp-1176723_Li","LiMn(PO3)3","intercalation","-P 2ab 2ac","3.37","90","229","302","771","0","0.05",""
"mp-705358_Li","Li0 –1Mo2P3O13","intercalation","-P 1","3.37","54","162","181","545","0.03","0.05",""
"mp-1003637_Li","Li0 –0.5MnO2","intercalation","-C 2y","3.37","148","640","500","2160","0.02","0.05",""
"mp-1177456_Li","LiCr(CO3)2","intercalation","-P 1","3.37","99","285","332","961","0.05","0.05",""
"mp-1047808_Mg","Mg0 –1Mn3P3O13","intercalation","-P 2yb","3.37","109","369","369","1244","0.04","0.05",""
"mp-764296_Li","Li0 –1V2OF5","intercalation","P 2yc","3.37","122","430","411","1449","0.05","0.06",""
"mp-1172967_Li","Li0 –1.25NiO2","intercalation","F 4d 2 3 1d","3.37","337","1511","1137","5095","0.1","0.07",""
"mp-764395_Li","Li0 –4Mn3Cr2Sb3O16","intercalation","C 2y","3.37","117","548","393","1845","0.09","0.07",""
"mp-767132_Li","Li0 –4Mn3Co2Te3O16","intercalation","P 1","3.37","113","532","381","1792","0.13","0.1",""
"mp-1043896_Mg","Mg0 –1LaCrFeO6","intercalation","P 2yc","3.37","146","793","492","2671","0.24","0.11",""
"mp-656887_Li","Li0 –1Ni3O4","intercalation","-C 2 2","3.36","108","615","365","2069","0","0.01",""
"mp-1101589_Li","Li0 –0.5Mo2P2O11","intercalation","-P 1","3.36","31","104","104","348","0","0.01",""
"mp-770856_Li","Li0.5 –2MnCrO4","intercalation","P 1","3.36","218","886","731","2977","0.08","0.01",""
"mp-776893_Li","Li0 –1V4O5F7","intercalation","P 1","3.36","63","214","213","719","0.01","0.05",""
"mp-540075_Li","Li3 –4MoP2O9","intercalation","P 1","3.36","81","243","273","819","0.05","0.05",""
"mp-761992_Li","LiFe2(CO3)3","intercalation","P 2y","3.36","88","257","294","861","0.1","0.06",""
"mp-1041550_Al","Al0 –1Sr2YNi2O7","intercalation","I 2 2a","3.36","154","779","519","2618","0.22","0.06",""
"mp-1177476_Li","Li0 –3V5O12","intercalation","P 1","3.36","172","671","578","2253","0.08","0.07",""
"mp-771841_Li","Li0 –4Mn3CuO8","intercalation","-C 2y","3.36","279","1199","938","4032","0.06","0.08",""
"mp-774344_Li","LiMn5Sn(PO4)6","intercalation","R 3","3.36","108","360","363","1207","0.04","0.08",""
"mp-764954_Li","LiV(TeO4)3","intercalation","P 1","3.36","123","589","413","1979","0.05","0.09",""
"mp-1041932_Mg","Mg0 –0.5CoO2","intercalation","-I 2b 2","3.35","260","1309","871","4382","0.06","0",""
"mp-1177792_Li","Li0 –2VF4","intercalation","-C 2y","3.35","381","1105","1275","3701","0.05","0.02",""
"mp-761381_Li","LiMn5(Si2O7)2","intercalation","-P 1","3.35","86","295","287","986","0.08","0.03",""
"mp-762633_Li","Li1 –3Mn2NiO6","intercalation","-P 1","3.35","188","816","629","2732","0.07","0.04",""
"mp-773796_Li","LiCr3(FeO6)2","intercalation","-P 2n 2ab","3.35","113","339","379","1135","0","0.06",""
"mp-1042977_Mg","Mg0 –1Bi2O5","intercalation","-C 2c 2","3.35","103","688","344","2303","0.14","0.06",""
"mp-761801_Li","Li0 –1V2CoO6","intercalation","P 1","3.35","102","439","340","1470","0.09","0.07",""
"mp-761455_Li","LiCo3Sn(PO4)4","intercalation","P 2y","3.35","152","567","511","1901","0.04","0.07",""
"mp-763959_Li","Li0 –3Mn3FeO8","intercalation","P 6c 2c","3.35","218","921","729","3085","0.06","0.09",""
"mvc-11911_Al","Al1.33 –2NiO4","intercalation","-C 2y","3.34","303","1335","1013","4458","0.15","0",""
"mp-1177099_Li","LiMn3(BO3)4","intercalation","P 2yc","3.34","123","373","412","1247","0.09","0.03",""
"mp-778403_Li","Li0.5 –0.75MnBO3","intercalation","P 1","3.34","56","178","188","595","0.06","0.03",""
"mp-771935_Li","Li1 –2VAsCO7","intercalation","P 2yb","3.34","102","303","339","1011","0.05","0.04",""
"mp-770088_Li","Li1 –3VSiCO7","intercalation","P 2yb","3.34","239","650","800","2170","0.09","0.04",""
"mp-770696_Li","LiMn7(PO4)6","intercalation","-P 1","3.34","109","368","365","1230","0.01","0.05",""
"mp-764432_Li","LiV3(OF3)2","intercalation","-P 1","3.34","88","320","293","1069","0.08","0.06",""
"mp-764471_Li","Li0 –1V4O5F7","intercalation","P 1","3.34","63","212","211","709","0.02","0.06",""
"mp-774992_Li","Li0 –2Fe4OF8","intercalation","P 1","3.34","132","502","441","1673","0.09","0.06",""
"mp-763628_Li","Li0 –3TiMn3O8","intercalation","-R 3 2""","3.34","222","863","744","2886","0.07","0.06",""
"mp-1101349_Li","Li0 –2TiMn2O6","intercalation","-C 2bc 2","3.34","200","736","669","2459","0.1","0.08",""
"mp-1177458_Li","LiMn3V3(TeO8)2","intercalation","P 1","3.34","125","548","418","1830","0.12","0.08",""
"mp-767186_Li","LiMn3(OF3)2","intercalation","P 1","3.34","237","800","792","2671","0.09","0.09",""
"mp-763965_Li","LiV2(OF)3","intercalation","P 1","3.34","125","429","418","1431","0.02","0.09",""
"mp-763945_Li","Li0 –1V4O5F7","intercalation","P 2y","3.34","63","211","211","705","0.05","0.09",""
"mp-1177107_Li","LiMnCo(PO4)2","intercalation","-P 2yb","3.34","209","701","696","2338","0.03","0.09",""
"mp-762878_Li","Li0 –13Co15O28","intercalation","-P 1","3.34","245","1148","819","3838","0.04","0.1",""
"mp-765775_Li","Li2 –4V2SiGeO10","intercalation","P 2y","3.33","137","460","458","1534","0.05","0.01",""
"mp-585424_Li","Li0 –1CrPO4","intercalation","-P 2ybc","3.33","174","498","579","1656","0.15","0.03",""
"mp-1177858_Li","Li1.33 –2TiCoO4","intercalation","-P 1","3.33","97","398","322","1326","0.09","0.04",""
"mp-1176565_Li","LiV2(OF)3","intercalation","P 1","3.33","125","432","417","1438","0.01","0.09",""
"mp-1101554_Li","Li0 –1FePO4","intercalation","P 2c 2n","3.32","170","490","565","1627","0.02","0.01",""
"mp-1176749_Li","Li0 –1FePO4","intercalation","A 2 2a","3.32","170","606","564","2011","0.02","0.01",""
"mp-540137_Li","Li0 –1MoPO5","intercalation","-P 1","3.32","125","461","417","1532","0","0.01",""
"mp-763392_Li","Li0 –1P4WO12","intercalation","-C 2y","3.32","53","160","176","532","0.03","0.03",""
"mp-764344_Li","Li1.5 –2FeSiO4","intercalation","P 1","3.32","83","253","275","839","0.08","0.04",""
"mp-1101221_Li","Li0 –1V4O5F7","intercalation","P 1","3.32","63","214","210","711","0.02","0.07",""
"mp-773464_Li","LiMn5V(PO4)6","intercalation","R 3","3.32","116","368","386","1223","0.04","0.08",""
"mp-757045_Li","LiTi3Nb(CuO4)3","intercalation","-R 3","3.32","43","211","142","701","0.08","0.09",""
"mp-1044160_Mg","Mg0 –0.25CrO2","intercalation","-P 1","3.32","149","591","494","1963","0.19","0.13",""
"mp-763079_Li","Li0 –4FeCo3O8","intercalation","-R 3 2""","3.32","276","1276","917","4242","0.09","0.16",""
"mp-765763_Zn","ZnCr(SO4)2","intercalation","R 3","3.31","67","199","222","658","0.05","0",""
"mp-773535_Li","Li0 –1VFeO4","intercalation","-I 2b 2","3.31","151","587","499","1943","0.07","0.01",""
"mp-1177618_Li","Li2 –4MnCr3O8","intercalation","-C 2y","3.31","146","599","483","1981","0.06","0.01",""
"mp-767709_Li","Li0 –2Mn3Si3O10","intercalation","-C 2yc","3.31","127","425","419","1403","0.07","0.02",""
"mp-27047_Li","Li1 –2CuPO4","intercalation","P 2yc","3.31","155","530","515","1755","0.07","0.05",""
"mp-1177744_Li","Li0.75 –1NiO2","intercalation","-P 1","3.31","69","329","227","1089","0.05","0.05",""
"mp-1178189_Li","Li0 –1La8Cu3O16","intercalation","-P 1","3.31","17","118","57","392","0.07","0.05",""
"mp-1176625_Li","LiSn(SO4)2","intercalation","-P 2ac 2ab","3.31","165","482","546","1595","0","0.05",""
"mvc-14217_Mg","Mg0 –1MoF5","intercalation","P 1","3.31","249","878","824","2906","0.05","0.06",""
"mp-763109_Li","Li0.67 –2CrCoO4","intercalation","-P 1","3.31","189","811","626","2682","0.08","0.07",""
"mp-763169_Li","LiV2(OF)3","intercalation","P 1","3.31","125","428","415","1418","0.01","0.09",""
"mp-1177633_Li","Li0 –3Mn3CoO8","intercalation","P 6c 2c","3.31","216","940","715","3117","0.05","0.09",""
"mp-757800_Li","Li0 –1CuCO3","intercalation","P 1","3.31","205","734","679","2424","0.13","0.09",""
"mp-782821_Li","LiV2(OF)3","intercalation","P 1","3.31","125","429","415","1420","0.02","0.1",""
"mvc-11548_Li","Li0 –1CrO3","intercalation","-P 4 2 3","3.31","251","894","829","2957","0.35","0.45",""
"mp-19043_Li","LiV(SiO3)2","intercalation","P 1","3.3","128","408","421","1345","0.07","0",""
"mp-762011_Li","Li1 –2CrCoO4","intercalation","-I 2b 2","3.3","142","644","469","2126","0.04","0.02",""
"mp-763543_Li","Li0 –1P3W2O13","intercalation","-P 1","3.3","40","171","131","565","0.01","0.05",""
"mp-776510_Li","Li3 –9Sb3P8O29","intercalation","-C 2yc","3.3","141","419","466","1383","0.01","0.06",""
"mp-1043503_Mg","MgCo(Si2O5)2","intercalation","P 4ab 2n 1ab","3.3","151","448","498","1479","0.14","0.07",""
"mp-758427_Li","Li0 –1CuCO3","intercalation","P 2y","3.3","205","733","678","2421","0.13","0.09",""
"mp-1046562_Mg","Mg0 –0.5Cu2O3","intercalation","-C 2c 2","3.3","143","839","473","2772","0.18","0.1",""
