epoch,loss
362,0.25366148352622986
363,0.2563205063343048
364,0.2652554512023926
365,0.2615918815135956
366,0.2673572599887848
367,0.25618457794189453
368,0.25320324301719666
369,0.25122642517089844
370,0.24648946523666382
371,0.24647322297096252
372,0.24982719123363495
373,0.258218377828598
374,0.264952152967453
375,0.24933478236198425
376,0.2575744092464447
377,0.2552543580532074
378,0.26106205582618713
379,0.24572503566741943
380,0.26129600405693054
381,0.2597525119781494
382,0.25451818108558655
383,0.2543952167034149
384,0.2501826584339142
385,0.24868275225162506
386,0.2676233649253845
387,0.26172956824302673
388,0.24996526539325714
389,0.2530274987220764
390,0.25558531284332275
391,0.25747236609458923
392,0.2472565621137619
393,0.25511887669563293
394,0.2557376027107239
395,0.25965431332588196
396,0.25308865308761597
397,0.2525826692581177
398,0.24785667657852173
399,0.2566656470298767
400,0.25152695178985596
401,0.25112754106521606
402,0.2516982853412628
403,0.2480669468641281
404,0.24319303035736084
405,0.2474445402622223
406,0.2549268901348114
407,0.2550543546676636
408,0.264288067817688
409,0.2541421353816986
410,0.25527870655059814
411,0.2432834655046463
412,0.24568428099155426
413,0.2535998225212097
414,0.24633759260177612
415,0.2607992887496948
416,0.2432374805212021
417,0.2514510452747345
418,0.2477196753025055
419,0.24337518215179443
420,0.23888368904590607
421,0.2591134309768677
422,0.2410520315170288
423,0.25281575322151184
424,0.24029207229614258
425,0.23599474132061005
426,0.24216188490390778
427,0.2621801495552063
428,0.2483128011226654
429,0.25275593996047974
430,0.2469072937965393
431,0.25470536947250366
432,0.23914970457553864
433,0.2544916868209839
434,0.24345359206199646
435,0.2410912811756134
436,0.24948348104953766
437,0.24208150804042816
438,0.2422741949558258
439,0.23813293874263763
440,0.24305570125579834
441,0.2457580268383026
442,0.24549902975559235
443,0.25430816411972046
444,0.2388422042131424
445,0.24183763563632965
446,0.23872724175453186
447,0.25066083669662476
448,0.2430199384689331
449,0.24993906915187836
450,0.24333149194717407
451,0.24462543427944183
452,0.25070393085479736
453,0.2342953085899353
454,0.24162724614143372
455,0.24805685877799988
456,0.2400602549314499
457,0.24179251492023468
458,0.2545294761657715
459,0.24933205544948578
460,0.24991823732852936
461,0.243349090218544
462,0.23912778496742249
463,0.24231015145778656
464,0.24684832990169525
465,0.2501908540725708
466,0.2399299591779709
467,0.23373079299926758
468,0.24847464263439178
469,0.2341659963130951
470,0.24255962669849396
471,0.24585923552513123
472,0.2585679888725281
473,0.25065481662750244
474,0.23530465364456177
475,0.23620975017547607
476,0.25229203701019287
477,0.24520710110664368
478,0.23083806037902832
479,0.23016446828842163
480,0.22804176807403564
481,0.23672263324260712
482,0.23835541307926178
483,0.23139850795269012
484,0.25562813878059387
485,0.22856566309928894
486,0.23721133172512054
487,0.22984285652637482
488,0.24748672544956207
489,0.23919139802455902
490,0.24749375879764557
491,0.23729434609413147
492,0.24124814569950104
493,0.23531584441661835
494,0.23815859854221344
495,0.23755976557731628
496,0.23622198402881622
497,0.24208630621433258
498,0.23374968767166138
499,0.22571662068367004
500,0.22458212077617645
501,0.23597565293312073
502,0.23891909420490265
503,0.22688402235507965
504,0.22959190607070923
505,0.2277909368276596
506,0.23630216717720032
507,0.2208804488182068
508,0.23269858956336975
509,0.24508115649223328
510,0.22333842515945435
511,0.23674525320529938
512,0.22042785584926605
513,0.23689238727092743
514,0.23196609318256378
515,0.22485247254371643
516,0.22246043384075165
517,0.22597520053386688
518,0.22268043458461761
519,0.22867631912231445
520,0.23621778190135956
521,0.2281949669122696
522,0.23480434715747833
523,0.23267340660095215
524,0.224007248878479
525,0.23248691856861115
526,0.23822517693042755
527,0.228850856423378
528,0.22457650303840637
529,0.22104568779468536
530,0.23487500846385956
531,0.22703634202480316
532,0.2257748395204544
533,0.23612210154533386
534,0.24295084178447723
535,0.23565183579921722
536,0.2328355312347412
537,0.24365797638893127
538,0.2265360951423645
539,0.22798828780651093
540,0.22776244580745697
541,0.2238328605890274
542,0.24471712112426758
543,0.23493289947509766
544,0.23272892832756042
545,0.22412432730197906
546,0.22821544110774994
547,0.23306135833263397
548,0.2239319086074829
549,0.21751768887043
550,0.22347456216812134
551,0.22542725503444672
552,0.22803537547588348
553,0.2251763492822647
554,0.23080836236476898
555,0.2295481264591217
556,0.22103570401668549
557,0.22272372245788574
558,0.2359035462141037
559,0.2399023026227951
560,0.23195700347423553
561,0.22327648103237152
562,0.22955596446990967
563,0.22670778632164001
564,0.2281162291765213
565,0.2321048080921173
566,0.2213381975889206
567,0.2233748883008957
568,0.22833460569381714
569,0.23068493604660034
570,0.22600145637989044
571,0.22614453732967377
572,0.22072702646255493
573,0.21856330335140228
574,0.22705556452274323
575,0.22729088366031647
576,0.233636736869812
577,0.21983702480793
578,0.24334292113780975
579,0.23892813920974731
580,0.21350039541721344
581,0.2109566330909729
582,0.2263745367527008
583,0.21825124323368073
584,0.23691631853580475
585,0.2169019728899002
586,0.21723784506320953
587,0.2210436761379242
588,0.21577692031860352
589,0.2188178151845932
590,0.22460231184959412
591,0.21363861858844757
592,0.23033574223518372
593,0.22413425147533417
594,0.266968697309494
595,0.22832824289798737
596,0.2341621369123459
597,0.23113557696342468
598,0.2404179871082306
599,0.2603532671928406
600,0.24758021533489227
601,0.24918733537197113
602,0.21774648129940033
603,0.21865683794021606
604,0.22440916299819946
605,0.21230536699295044
606,0.2209801822900772
607,0.2119823843240738
608,0.21480293571949005
609,0.21478118002414703
610,0.22620852291584015
611,0.22765977680683136
612,0.20832327008247375
613,0.2201094776391983
614,0.2199959009885788
615,0.21668563783168793
616,0.21402092278003693
617,0.23104552924633026
618,0.21374647319316864
619,0.21295104920864105
620,0.21616077423095703
621,0.22036713361740112
622,0.21324634552001953
623,0.21121937036514282
624,0.21431373059749603
625,0.2321380078792572
626,0.21529410779476166
627,0.21845462918281555
628,0.22056731581687927
629,0.21701392531394958
630,0.23309072852134705
631,0.2161097526550293
632,0.21704821288585663
633,0.24781593680381775
634,0.22445666790008545
635,0.21634110808372498
636,0.2116977423429489
637,0.2075684517621994
638,0.21031500399112701
639,0.21158315241336823
640,0.2086167335510254
641,0.2218460589647293
642,0.22376033663749695
643,0.2170739322900772
644,0.21248655021190643
645,0.22887654602527618
646,0.23198202252388
647,0.2136092334985733
648,0.22815629839897156
649,0.2196170538663864
650,0.21137477457523346
651,0.21768328547477722
652,0.21141552925109863
653,0.2187623828649521
654,0.2236977219581604
655,0.21137525141239166
656,0.21096335351467133
657,0.2724243998527527
658,0.24413733184337616
659,0.21787884831428528
660,0.21941591799259186
661,0.20883654057979584
662,0.20879468321800232
663,0.21360410749912262
664,0.2133333534002304
665,0.2402220368385315
666,0.2183907926082611
667,0.2163199484348297
668,0.20696601271629333
669,0.2152211219072342
670,0.20793813467025757
671,0.20883028209209442
672,0.23648102581501007
673,0.2306748777627945
674,0.2147298902273178
675,0.22063574194908142
676,0.20724421739578247
677,0.21081876754760742
678,0.20634868741035461
679,0.21047145128250122
680,0.22633378207683563
681,0.21352198719978333
682,0.21387647092342377
683,0.20846235752105713
684,0.22203081846237183
685,0.20815801620483398
686,0.20870858430862427
687,0.21464572846889496
688,0.21557587385177612
689,0.2235749214887619
690,0.2101934403181076
691,0.21242764592170715
692,0.21692854166030884
693,0.2111268788576126
694,0.20995306968688965
695,0.21781736612319946
696,0.21783195436000824
697,0.20997390151023865
698,0.22292214632034302
699,0.21320264041423798
700,0.2091834843158722
701,0.2074730098247528
702,0.20909443497657776
703,0.22057539224624634
704,0.2095641940832138
705,0.2153555154800415
706,0.2132367491722107
707,0.2125578373670578
708,0.2164601981639862
709,0.21072979271411896
710,0.2177519053220749
711,0.23086239397525787
712,0.2121334820985794
713,0.20605430006980896
714,0.20932051539421082
715,0.22063370048999786
716,0.21720939874649048
717,0.2021927684545517
718,0.22338475286960602
719,0.20754073560237885
720,0.21096917986869812
721,0.20406314730644226
722,0.20203843712806702
723,0.22500666975975037
724,0.22395099699497223
725,0.21335534751415253
726,0.2112487256526947
727,0.2029416710138321
728,0.21402470767498016
729,0.20555086433887482
730,0.20938538014888763
731,0.20809321105480194
732,0.2012193650007248
733,0.22437569499015808
734,0.21212983131408691
735,0.24040645360946655
736,0.20738843083381653
737,0.22099162638187408
738,0.2062561959028244
739,0.2059125453233719
740,0.20925061404705048
741,0.2040541172027588
742,0.24241016805171967
743,0.21418678760528564
744,0.20465944707393646
745,0.21091827750205994
746,0.2890739142894745
747,0.20746177434921265
748,0.2018854171037674
749,0.2090059071779251
750,0.19941674172878265
751,0.201767235994339
752,0.20307719707489014
753,0.21125304698944092
754,0.20541314780712128
755,0.21188850700855255
756,0.2094617486000061
757,0.20490507781505585
758,0.20545293390750885
759,0.20353765785694122
760,0.20273637771606445
761,0.20061002671718597
762,0.23208771646022797
763,0.21555034816265106
764,0.200186088681221
765,0.2074006199836731
766,0.2740388512611389
767,0.2274768054485321
768,0.2460281103849411
769,0.21031568944454193
770,0.20785336196422577
771,0.20991463959217072
772,0.20379096269607544
773,0.21153558790683746
774,0.2091674655675888
775,0.19847208261489868
776,0.2071341872215271
777,0.24540139734745026
778,0.22546197474002838
779,0.20203718543052673
780,0.19915419816970825
781,0.20248953998088837
782,0.1958978772163391
783,0.19876447319984436
784,0.20472893118858337
785,0.20389573276042938
786,0.2021230161190033
787,0.20029190182685852
788,0.20434074103832245
789,0.22957338392734528
790,0.22999116778373718
791,0.20843233168125153
792,0.20542699098587036
793,0.20301179587841034
794,0.21288062632083893
795,0.20109449326992035
796,0.20010776817798615
797,0.2160213589668274
798,0.20773515105247498
799,0.23341944813728333
800,0.20263046026229858
801,0.1992674469947815
802,0.20290277898311615
803,0.20702262222766876
804,0.20430971682071686
805,0.21081215143203735
806,0.23691785335540771
807,0.21211418509483337
808,0.19634924829006195
809,0.19594593346118927
810,0.21259532868862152
811,0.2012414187192917
812,0.19877733290195465
813,0.20195673406124115
814,0.20278967916965485
815,0.2113640308380127
816,0.20634864270687103
817,0.22083869576454163
818,0.20567668974399567
819,0.20487256348133087
820,0.204867422580719
821,0.20175880193710327
822,0.2321595996618271
823,0.21489547193050385
824,0.21208246052265167
825,0.2057027667760849
826,0.21983122825622559
827,0.20440532267093658
828,0.19796021282672882
829,0.2124820500612259
830,0.19663836061954498
831,0.20661242306232452
832,0.2104029357433319
833,0.20538368821144104
834,0.2053309977054596
835,0.20006965100765228
836,0.20351946353912354
837,0.20216892659664154
838,0.2146356850862503
839,0.20057760179042816
840,0.20108242332935333
841,0.22471849620342255
842,0.20778998732566833
843,0.21994183957576752
844,0.22555743157863617
845,0.22639022767543793
846,0.2041098177433014
847,0.19944503903388977
848,0.1963980495929718
849,0.1983673870563507
850,0.20319244265556335
851,0.19677355885505676
852,0.20570625364780426
853,0.20522281527519226
854,0.20642855763435364
855,0.20849137008190155
856,0.19856035709381104
857,0.20043043792247772
858,0.21361179649829865
859,0.20550404489040375
860,0.2013549506664276
861,0.2050062119960785
862,0.19837303459644318
863,0.20554468035697937
864,0.2122613787651062
865,0.23555712401866913
866,0.21394672989845276
867,0.20733289420604706
868,0.1976338028907776
869,0.19465303421020508
870,0.19757723808288574
871,0.20137380063533783
872,0.20241354405879974
873,0.20653264224529266
874,0.2823675274848938
875,0.20873260498046875
876,0.1972779780626297
877,0.20216429233551025
878,0.21498629450798035
879,0.19603045284748077
880,0.1988239884376526
881,0.19805555045604706
882,0.20620544254779816
883,0.19398793578147888
884,0.19537676870822906
885,0.2020449936389923
886,0.20547866821289062
887,0.2040702998638153
888,0.20824801921844482
889,0.19864687323570251
890,0.20209667086601257
891,0.20132599771022797
892,0.20110785961151123
893,0.20894165337085724
894,0.19636228680610657
895,0.2150055319070816
896,0.20119920372962952
897,0.2042810171842575
898,0.19591259956359863
899,0.22815412282943726
900,0.20177532732486725
901,0.20278479158878326
902,0.1993272751569748
903,0.1993889957666397
904,0.19375427067279816
905,0.21695083379745483
906,0.20563122630119324
907,0.2101753205060959
908,0.1970166265964508
909,0.20047052204608917
910,0.1997040957212448
911,0.19497449696063995
912,0.20070688426494598
913,0.21271002292633057
914,0.1978600025177002
915,0.20216767489910126
916,0.21011307835578918
917,0.2051948457956314
918,0.19748665392398834
919,0.19644656777381897
920,0.20161914825439453
921,0.204645037651062
922,0.21594785153865814
923,0.20270273089408875
924,0.19587913155555725
925,0.20121882855892181
926,0.20958596467971802
927,0.19542384147644043
928,0.1940382570028305
929,0.20359744131565094
930,0.19865813851356506
931,0.20528261363506317
932,0.19776439666748047
933,0.194316104054451
934,0.19865892827510834
935,0.1983579844236374
936,0.19904953241348267
937,0.19369515776634216
938,0.20196636021137238
939,0.20403870940208435
940,0.19447411596775055
941,0.19977131485939026
942,0.20216962695121765
943,0.2208385318517685
944,0.2069268524646759
945,0.20251886546611786
946,0.20893649756908417
947,0.2068098932504654
948,0.19603274762630463
949,0.20104658603668213
950,0.20199322700500488
951,0.19987888634204865
952,0.19893226027488708
953,0.19512997567653656
954,0.19835752248764038
955,0.19228051602840424
956,0.19648852944374084
957,0.202399343252182
958,0.19390101730823517
959,0.2071985900402069
960,0.20451092720031738
961,0.19773003458976746
962,0.1954970508813858
963,0.19477024674415588
964,0.20424777269363403
965,0.19258590042591095
966,0.1977309137582779
967,0.20061229169368744
968,0.19862687587738037
969,0.1994970291852951
970,0.2132202833890915
971,0.21866853535175323
972,0.21723879873752594
973,0.23237952589988708
974,0.20496463775634766
975,0.1919345259666443
976,0.19436050951480865
977,0.19665862619876862
978,0.19995546340942383
979,0.19411605596542358
980,0.19928377866744995
981,0.2012372612953186
982,0.19728313386440277
983,0.20168133080005646
984,0.19592437148094177
985,0.1931459903717041
986,0.19528299570083618
987,0.2017732858657837
988,0.20190833508968353
989,0.19409191608428955
990,0.19684703648090363
991,0.19377639889717102
992,0.19700577855110168
993,0.19512072205543518
994,0.19258013367652893
995,0.19810304045677185
996,0.19408757984638214
997,0.21548721194267273
998,0.20230767130851746
999,0.19533167779445648
1000,0.20139488577842712
1001,0.1907941699028015
1002,0.20960839092731476
1003,0.19760318100452423
1004,0.19715619087219238
1005,0.2678716778755188
1006,0.20644479990005493
1007,0.19461312890052795
1008,0.18989701569080353
1009,0.20562705397605896
1010,0.19511103630065918
1011,0.20739233493804932
1012,0.19333209097385406
1013,0.19343699514865875
1014,0.19199778139591217
1015,0.1925395429134369
1016,0.2028704434633255
1017,0.1915881633758545
1018,0.19103959202766418
1019,0.19935914874076843
1020,0.1920231282711029
1021,0.20615243911743164
1022,0.19751493632793427
1023,0.20027559995651245
1024,0.20551657676696777
1025,0.19657088816165924
1026,0.1970893293619156
1027,0.20215392112731934
1028,0.20774485170841217
1029,0.20039984583854675
1030,0.20557375252246857
1031,0.20059780776500702
1032,0.20565783977508545
1033,0.1895555704832077
1034,0.19090057909488678
1035,0.19186857342720032
1036,0.19831597805023193
1037,0.1909603625535965
1038,0.19803732633590698
1039,0.20168143510818481
1040,0.19812877476215363
1041,0.1944776028394699
1042,0.19619525969028473
1043,0.20275156199932098
1044,0.19682762026786804
1045,0.19515055418014526
1046,0.1952313780784607
1047,0.19230636954307556
1048,0.19234618544578552
1049,0.19515620172023773
1050,0.197575181722641
1051,0.22091162204742432
1052,0.20168009400367737
1053,0.19572530686855316
1054,0.19977906346321106
1055,0.20091421902179718
1056,0.1905961036682129
1057,0.19456638395786285
1058,0.19630318880081177
1059,0.19018122553825378
1060,0.21347831189632416
1061,0.20309965312480927
1062,0.19920307397842407
1063,0.19264483451843262
1064,0.20032291114330292
1065,0.20203524827957153
1066,0.19626423716545105
1067,0.1978420913219452
1068,0.20615758001804352
1069,0.19334235787391663
1070,0.19306127727031708
1071,0.2106533646583557
1072,0.19632002711296082
1073,0.20059573650360107
1074,0.19396021962165833
1075,0.19263571500778198
1076,0.19175870716571808
1077,0.19802424311637878
1078,0.1982344388961792
1079,0.1934163123369217
1080,0.18817192316055298
1081,0.19376876950263977
1082,0.2051442414522171
1083,0.19349543750286102
1084,0.20500171184539795
1085,0.2042621225118637
1086,0.1920502781867981
1087,0.1977267861366272
1088,0.19047339260578156
1089,0.2050492912530899
1090,0.1965157836675644
1091,0.19280241429805756
1092,0.18918956816196442
1093,0.19484002888202667
1094,0.20583637058734894
1095,0.19432659447193146
1096,0.19853650033473969
1097,0.19286774098873138
1098,0.1901041567325592
1099,0.1947743445634842
1100,0.19488951563835144
1101,0.1898602992296219
1102,0.21033115684986115
1103,0.19641739130020142
1104,0.19182343780994415
1105,0.18938252329826355
1106,0.19102166593074799
1107,0.1916380077600479
1108,0.1980261355638504
1109,0.20656485855579376
1110,0.19362439215183258
1111,0.18917550146579742
1112,0.2030852884054184
1113,0.2191254049539566
1114,0.20549073815345764
1115,0.1899334043264389
1116,0.18679368495941162
1117,0.19151704013347626
1118,0.18780672550201416
1119,0.19095198810100555
1120,0.19399374723434448
1121,0.19830478727817535
1122,0.19066153466701508
1123,0.18574383854866028
1124,0.19206355512142181
1125,0.1941266506910324
1126,0.19661933183670044
1127,0.19557791948318481
1128,0.19261254370212555
1129,0.19930075109004974
1130,0.19071969389915466
1131,0.20261283218860626
1132,0.20784440636634827
1133,0.19954581558704376
1134,0.18997600674629211
1135,0.188804492354393
1136,0.18968303501605988
1137,0.19142182171344757
1138,0.19610528647899628
1139,0.1959589272737503
1140,0.19742625951766968
1141,0.2117300182580948
1142,0.2383459359407425
1143,0.1910843700170517
1144,0.18988542258739471
1145,0.19515681266784668
1146,0.18754538893699646
1147,0.1868027001619339
1148,0.191029354929924
1149,0.20220382511615753
1150,0.2365446239709854
1151,0.22553659975528717
1152,0.19717305898666382
1153,0.1864900141954422
1154,0.1876724660396576
1155,0.18910278379917145
1156,0.18800528347492218
1157,0.18613536655902863
1158,0.18548092246055603
1159,0.18789461255073547
1160,0.19000783562660217
1161,0.19309695065021515
1162,0.1960388571023941
1163,0.20234210789203644
1164,0.1901451051235199
1165,0.195346862077713
1166,0.20785653591156006
1167,0.20666618645191193
1168,0.19146811962127686
1169,0.19677774608135223
1170,0.2127709537744522
1171,0.19663897156715393
1172,0.18747878074645996
1173,0.18793272972106934
1174,0.1881733238697052
1175,0.19107013940811157
1176,0.19262005388736725
1177,0.18536001443862915
1178,0.1924540251493454
1179,0.18814817070960999
1180,0.19089682400226593
1181,0.19920435547828674
1182,0.18883638083934784
1183,0.1881139874458313
1184,0.1904422640800476
1185,0.19347143173217773
1186,0.19953906536102295
1187,0.19093599915504456
1188,0.19867567718029022
1189,0.1938275694847107
1190,0.22077569365501404
1191,0.19608578085899353
1192,0.18997418880462646
1193,0.18773451447486877
1194,0.1900632381439209
1195,0.19526870548725128
1196,0.18934714794158936
1197,0.21056798100471497
1198,0.2001502513885498
1199,0.19294367730617523
1200,0.19071750342845917
1201,0.1872347891330719
1202,0.1890827864408493
1203,0.19913406670093536
1204,0.19970528781414032
1205,0.2126183807849884
1206,0.20791202783584595
1207,0.19394837319850922
1208,0.18494319915771484
1209,0.18434886634349823
1210,0.18967904150485992
1211,0.20568041503429413
1212,0.1873762160539627
1213,0.18607467412948608
1214,0.19490353763103485
1215,0.1897576004266739
1216,0.18551507592201233
1217,0.19111013412475586
1218,0.21913926303386688
1219,0.20280003547668457
1220,0.1876719743013382
1221,0.19123339653015137
1222,0.19223183393478394
1223,0.18403147161006927
1224,0.18748392164707184
1225,0.1851523220539093
1226,0.18461818993091583
1227,0.1894397884607315
1228,0.19981691241264343
1229,0.1933264285326004
1230,0.1886332780122757
1231,0.19699934124946594
1232,0.19113658368587494
1233,0.19591496884822845
1234,0.19370752573013306
1235,0.19404791295528412
1236,0.18920539319515228
1237,0.18838728964328766
1238,0.1896735429763794
1239,0.19118979573249817
1240,0.18748675286769867
1241,0.1893097311258316
1242,0.2003161907196045
1243,0.1950111836194992
1244,0.1928149163722992
1245,0.1938624382019043
1246,0.1912682205438614
1247,0.18708090484142303
1248,0.18947266042232513
1249,0.18940071761608124
1250,0.19181771576404572
1251,0.19078363478183746
